name,tanggal,bulan,tahun,temp,humidity,cloudcover,sealevelpressure,windspeed,precip
NUSA TENGGARA TIMUR,13,6,2014,78.4,70.1,47.0,1010.8,16.1,0.0
NUSA TENGGARA TIMUR,14,6,2014,79.1,68.7,57.9,1012.0,18.8,0.0
NUSA TENGGARA TIMUR,15,6,2014,76.7,85.3,85.1,1012.8,19.9,0.118
NUSA TENGGARA TIMUR,16,6,2014,77.2,78.7,56.2,1013.4,22.4,0.016
NUSA TENGGARA TIMUR,17,6,2014,78.5,73.6,40.2,1012.3,20.4,0.0
NUSA TENGGARA TIMUR,18,6,2014,80.2,71.8,39.7,1013.6,16.1,0.0
NUSA TENGGARA TIMUR,19,6,2014,80.9,75.2,43.7,1012.5,18.3,0.012
NUSA TENGGARA TIMUR,20,6,2014,82.1,74.9,63.7,1012.8,18.3,0.032
NUSA TENGGARA TIMUR,21,6,2014,81.8,74.6,63.1,1013.3,17.2,0.056
NUSA TENGGARA TIMUR,22,6,2014,81.7,70.9,41.0,1013.0,23.0,0.0
NUSA TENGGARA TIMUR,23,6,2014,81.0,67.9,34.6,1013.1,19.6,0.0
NUSA TENGGARA TIMUR,24,6,2014,79.9,68.6,29.0,1013.0,29.1,0.0
NUSA TENGGARA TIMUR,25,6,2014,79.3,66.5,44.9,1013.9,24.2,0.0
NUSA TENGGARA TIMUR,26,6,2014,79.4,65.3,51.3,1014.1,26.4,0.0
NUSA TENGGARA TIMUR,27,6,2014,78.5,73.1,60.2,1013.8,15.7,0.0
NUSA TENGGARA TIMUR,28,6,2014,76.9,76.3,56.0,1013.4,15.0,0.0
NUSA TENGGARA TIMUR,29,6,2014,79.7,72.5,35.5,1012.9,13.9,0.0
NUSA TENGGARA TIMUR,30,6,2014,79.8,72.2,51.0,1014.1,20.8,0.0
NUSA TENGGARA TIMUR,1,7,2014,78.7,69.9,45.9,1015.1,24.2,0.0
NUSA TENGGARA TIMUR,2,7,2014,78.5,67.7,45.9,1013.4,19.0,0.0
NUSA TENGGARA TIMUR,3,7,2014,78.7,72.4,39.1,1011.7,16.1,0.0
NUSA TENGGARA TIMUR,4,7,2014,79.3,73.7,54.5,1012.1,17.4,0.0
NUSA TENGGARA TIMUR,5,7,2014,79.8,72.5,57.1,1012.6,21.3,0.0
NUSA TENGGARA TIMUR,6,7,2014,79.8,69.2,36.1,1013.0,20.8,0.0
NUSA TENGGARA TIMUR,7,7,2014,79.5,70.7,49.6,1011.9,16.1,0.0
NUSA TENGGARA TIMUR,8,7,2014,79.6,64.3,36.3,1011.4,16.1,0.0
NUSA TENGGARA TIMUR,9,7,2014,78.7,67.6,45.3,1012.4,15.4,0.0
NUSA TENGGARA TIMUR,10,7,2014,79.0,68.6,36.8,1012.2,13.6,0.0
NUSA TENGGARA TIMUR,11,7,2014,80.6,73.6,64.2,1012.6,84.1,0.0
NUSA TENGGARA TIMUR,12,7,2014,80.4,75.4,59.1,1011.6,17.4,0.004
NUSA TENGGARA TIMUR,13,7,2014,80.7,77.2,35.0,1011.0,11.6,0.032
NUSA TENGGARA TIMUR,14,7,2014,78.2,84.9,83.9,1012.2,16.3,0.118
NUSA TENGGARA TIMUR,15,7,2014,76.8,90.2,86.0,1012.6,17.2,0.5
NUSA TENGGARA TIMUR,16,7,2014,79.5,78.5,51.9,1012.6,14.8,0.04
NUSA TENGGARA TIMUR,17,7,2014,79.4,74.5,30.2,1012.4,20.1,0.0
NUSA TENGGARA TIMUR,18,7,2014,80.3,71.8,32.9,1012.4,21.0,0.0
NUSA TENGGARA TIMUR,19,7,2014,80.2,71.4,40.5,1012.3,20.4,0.0
NUSA TENGGARA TIMUR,20,7,2014,80.0,71.2,34.5,1013.3,19.6,0.0
NUSA TENGGARA TIMUR,21,7,2014,79.5,67.6,37.0,1013.5,22.4,0.0
NUSA TENGGARA TIMUR,22,7,2014,77.9,72.7,51.5,1013.1,17.7,0.0
NUSA TENGGARA TIMUR,23,7,2014,77.1,74.3,45.0,1013.2,15.4,0.0
NUSA TENGGARA TIMUR,24,7,2014,77.1,71.3,56.0,1013.9,13.0,0.0
NUSA TENGGARA TIMUR,25,7,2014,78.3,70.3,44.9,1014.5,14.1,0.0
NUSA TENGGARA TIMUR,26,7,2014,79.5,67.9,37.3,1015.1,19.6,0.012
NUSA TENGGARA TIMUR,27,7,2014,79.7,63.6,43.1,1014.6,20.8,0.0
NUSA TENGGARA TIMUR,28,7,2014,80.4,70.0,52.1,1013.9,17.9,0.0
NUSA TENGGARA TIMUR,29,7,2014,79.9,69.5,42.5,1013.5,21.9,0.0
NUSA TENGGARA TIMUR,30,7,2014,80.1,68.4,20.6,1014.1,20.8,0.0
NUSA TENGGARA TIMUR,31,7,2014,80.3,68.1,54.1,1013.3,18.3,0.0
NUSA TENGGARA TIMUR,1,8,2014,80.0,75.7,62.2,1012.7,18.6,0.04
NUSA TENGGARA TIMUR,2,8,2014,81.0,72.2,46.3,1012.7,17.9,0.008
NUSA TENGGARA TIMUR,3,8,2014,81.1,70.5,35.4,1013.0,23.0,0.0
NUSA TENGGARA TIMUR,4,8,2014,80.1,69.2,35.3,1014.2,25.3,0.0
NUSA TENGGARA TIMUR,5,8,2014,79.9,65.7,54.3,1014.8,40.3,0.0
NUSA TENGGARA TIMUR,6,8,2014,79.1,65.7,57.1,1014.6,20.6,0.0
NUSA TENGGARA TIMUR,7,8,2014,80.2,68.3,46.6,1014.2,17.9,0.0
NUSA TENGGARA TIMUR,8,8,2014,80.9,66.6,26.4,1013.7,20.8,0.0
NUSA TENGGARA TIMUR,9,8,2014,80.6,64.5,34.9,1015.0,23.0,0.0
NUSA TENGGARA TIMUR,10,8,2014,78.8,68.9,19.7,1014.8,21.9,0.0
NUSA TENGGARA TIMUR,11,8,2014,79.5,64.7,17.6,1014.0,33.6,0.0
NUSA TENGGARA TIMUR,12,8,2014,79.2,65.1,27.5,1013.5,24.2,0.0
NUSA TENGGARA TIMUR,13,8,2014,79.7,67.1,48.1,1014.3,20.8,0.0
NUSA TENGGARA TIMUR,14,8,2014,79.3,65.6,46.4,1015.8,19.9,0.016
NUSA TENGGARA TIMUR,15,8,2014,77.5,66.1,38.9,1015.3,33.6,0.0
NUSA TENGGARA TIMUR,16,8,2014,77.6,62.3,36.8,1014.2,19.6,0.0
NUSA TENGGARA TIMUR,17,8,2014,77.6,64.9,55.7,1013.9,17.2,0.0
NUSA TENGGARA TIMUR,18,8,2014,79.2,66.4,43.0,1014.5,17.4,0.0
NUSA TENGGARA TIMUR,19,8,2014,79.5,67.1,41.4,1014.2,17.2,0.0
NUSA TENGGARA TIMUR,20,8,2014,79.7,66.1,20.0,1013.7,13.9,0.0
NUSA TENGGARA TIMUR,21,8,2014,78.5,66.4,27.5,1013.3,15.4,0.0
NUSA TENGGARA TIMUR,22,8,2014,79.7,62.4,33.0,1013.4,19.9,0.0
NUSA TENGGARA TIMUR,23,8,2014,78.4,60.6,39.6,1014.2,38.0,0.0
NUSA TENGGARA TIMUR,24,8,2014,77.6,57.7,16.1,1013.6,25.3,0.0
NUSA TENGGARA TIMUR,25,8,2014,78.2,65.9,29.9,1013.3,17.7,0.0
NUSA TENGGARA TIMUR,26,8,2014,79.8,64.5,38.9,1012.5,19.6,0.0
NUSA TENGGARA TIMUR,27,8,2014,79.4,60.7,20.6,1012.4,19.7,0.0
NUSA TENGGARA TIMUR,28,8,2014,79.0,66.5,25.3,1012.9,19.5,0.0
NUSA TENGGARA TIMUR,29,8,2014,79.8,62.1,31.4,1013.6,17.2,0.0
NUSA TENGGARA TIMUR,30,8,2014,79.1,58.7,27.7,1013.2,19.6,0.0
NUSA TENGGARA TIMUR,31,8,2014,78.4,64.7,28.4,1012.5,16.1,0.0
